trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
369,False,"{'a': 0.5, 'e': 0.4790261931887511}",25,3,-33.08672791431194,"{0: 16, 1: 2, 2: 3, 3: 1, 4: 0}",1
370,False,"{'a': 0.5, 'e': 0.4780690982163776}",20,2,-53.44273951016874,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
371,False,"{'a': 0.5, 'e': 0.4771139155210344}",30,8,-30.042457159565576,"{0: 18, 1: 0, 2: 2, 3: 2, 4: 0}",1
372,False,"{'a': 0.5, 'e': 0.4761606412819894}",25,15,10.197260557107082,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.5, 'e': 0.47520927168614446}",25,5,9.68439879807623,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",1
374,False,"{'a': 0.5, 'e': 0.4742598029280199}",25,15,15.515315682479795,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.5, 'e': 0.4733122312097393}",20,0,-106.3361547426826,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
376,False,"{'a': 0.5, 'e': 0.4723665527410147}",25,8,-65.2632125630348,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 2}",1
377,False,"{'a': 0.5, 'e': 0.4714227637391309}",20,0,-40.97388211767283,"{0: 14, 1: 2, 2: 3, 3: 1, 4: 0}",0
378,False,"{'a': 0.5, 'e': 0.47048086042893056}",20,0,-77.56180467814097,"{0: 14, 1: 1, 2: 3, 3: 1, 4: 1}",0
379,False,"{'a': 0.5, 'e': 0.46954083904279925}",20,8,-2.553914551253434,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
380,False,"{'a': 0.5, 'e': 0.46860269582065023}",20,12,-53.48065505954698,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 1}",1
381,False,"{'a': 0.5, 'e': 0.46766642700990924}",20,3,-3.4219053066944625,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
382,False,"{'a': 0.5, 'e': 0.46673202886549986}",20,0,-28.794141341405304,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
383,False,"{'a': 0.5, 'e': 0.46579949764982825}",20,8,21.68085633630774,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.5, 'e': 0.46486882963276827}",30,0,-20.6735280389301,"{0: 24, 1: 3, 2: 2, 3: 1, 4: 0}",0
385,False,"{'a': 0.5, 'e': 0.4639400210916467}",20,10,-37.43657338044626,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 1}",1
386,False,"{'a': 0.5, 'e': 0.46301306831122807}",25,3,-62.16279902003643,"{0: 16, 1: 1, 2: 4, 3: 0, 4: 1}",1
387,False,"{'a': 0.5, 'e': 0.4620879675837}",20,0,30.757146009033068,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
388,False,"{'a': 0.5, 'e': 0.4611647152086584}",25,16,2.359268831413109,"{0: 7, 1: 2, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.5, 'e': 0.46024330749309256}",20,2,0.747984487792325,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 0}",1
390,False,"{'a': 0.5, 'e': 0.45932374075137034}",20,8,0.12660507441328495,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 0}",1
391,False,"{'a': 0.5, 'e': 0.4584060113052235}",20,7,23.899442695725643,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.5, 'e': 0.45749011548373314}",35,26,-26.768795048624323,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
393,False,"{'a': 0.5, 'e': 0.4565760496233147}",20,5,-18.201706465248368,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
394,False,"{'a': 0.5, 'e': 0.4556638100677035}",35,0,-55.940140173146865,"{0: 27, 1: 2, 2: 4, 3: 2, 4: 0}",0
395,False,"{'a': 0.5, 'e': 0.45475339316794017}",20,8,-34.247577179700826,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
396,False,"{'a': 0.5, 'e': 0.45384479528235583}",20,0,-31.94926967571991,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
397,False,"{'a': 0.5, 'e': 0.4529380127765577}",20,0,18.89723785469474,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
398,False,"{'a': 0.5, 'e': 0.45203304202341466}",20,10,-38.423100799903835,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
399,False,"{'a': 0.5, 'e': 0.45112987940304233}",20,15,-11.362743630285907,"{0: 4, 1: 0, 2: 0, 3: 1, 4: 0}",1
400,False,"{'a': 0.5, 'e': 0.45022852130278923}",20,13,1.1066746513578585,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
401,False,"{'a': 0.5, 'e': 0.44932896411722156}",30,18,2.3247277425125548,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
402,False,"{'a': 0.5, 'e': 0.4484312042481095}",25,9,-36.93833192795657,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
403,False,"{'a': 0.5, 'e': 0.44753523810441237}",25,0,-33.2722056107082,"{0: 16, 1: 5, 2: 4, 3: 0, 4: 0}",0
404,False,"{'a': 0.5, 'e': 0.44664106210226434}",30,0,-66.98374764124944,"{0: 25, 1: 1, 2: 2, 3: 0, 4: 2}",0
405,False,"{'a': 0.5, 'e': 0.4457486726649602}",25,14,6.948186435094822,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
406,False,"{'a': 0.5, 'e': 0.4448580662229411}",20,0,-65.85129599402487,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",0
407,False,"{'a': 0.5, 'e': 0.44396923921378006}",20,7,-2.90698103991079,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
408,False,"{'a': 0.5, 'e': 0.44308218808216776}",25,0,8.549746981633206,"{0: 23, 1: 0, 2: 1, 3: 1, 4: 0}",0
409,False,"{'a': 0.5, 'e': 0.44219690927989863}",25,10,-35.546270441769316,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
410,False,"{'a': 0.5, 'e': 0.44131339926585617}",30,0,-79.53651954932162,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",1
411,False,"{'a': 0.5, 'e': 0.44043165450599925}",25,0,-6.501850507658263,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
412,False,"{'a': 0.5, 'e': 0.43955167147334756}",30,0,15.743536623772354,"{0: 27, 1: 1, 2: 2, 3: 0, 4: 0}",0
413,False,"{'a': 0.5, 'e': 0.4386734466479678}",20,14,8.113969308141638,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.5, 'e': 0.4377969765169596}",30,16,-0.6259361999391801,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
415,False,"{'a': 0.5, 'e': 0.43692225757444114}",25,0,-1.3392044747343155,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
416,False,"{'a': 0.5, 'e': 0.43604928632153556}",25,4,-15.210363856728197,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 0}",1
417,False,"{'a': 0.5, 'e': 0.43517805926635666}",20,0,-9.019820977393584,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
418,False,"{'a': 0.5, 'e': 0.4343085729239951}",25,13,-46.37571330805955,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
419,False,"{'a': 0.5, 'e': 0.4334408238165043}",20,0,19.051132414065272,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
420,False,"{'a': 0.5, 'e': 0.43257480847288665}",20,0,-48.16273230791549,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
421,False,"{'a': 0.5, 'e': 0.43171052342907973}",25,0,-17.56773441757965,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
422,False,"{'a': 0.5, 'e': 0.43084796522794205}",25,14,-16.84640273441006,"{0: 8, 1: 1, 2: 1, 3: 1, 4: 0}",1
423,False,"{'a': 0.5, 'e': 0.4299871304192398}",25,0,-125.1169030850082,"{0: 18, 1: 0, 2: 3, 3: 2, 4: 2}",0
424,False,"{'a': 0.5, 'e': 0.42912801555963254}",25,5,-22.4360737404771,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",1
425,False,"{'a': 0.5, 'e': 0.4282706172126597}",35,13,-41.0119901895699,"{0: 16, 1: 2, 2: 2, 3: 2, 4: 0}",1
426,False,"{'a': 0.5, 'e': 0.4274149319487267}",30,13,-22.705592277942124,"{0: 14, 1: 0, 2: 1, 3: 2, 4: 0}",1
427,False,"{'a': 0.5, 'e': 0.4265609563450914}",20,0,-26.039366276858615,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
428,False,"{'a': 0.5, 'e': 0.4257086869858502}",20,14,-10.647949403637726,"{0: 4, 1: 0, 2: 2, 3: 0, 4: 0}",1
429,False,"{'a': 0.5, 'e': 0.42485812046192456}",30,16,-40.0558770792193,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
430,False,"{'a': 0.5, 'e': 0.4240092533710473}",25,1,-23.316011170415635,"{0: 20, 1: 0, 2: 3, 3: 1, 4: 0}",1
431,False,"{'a': 0.5, 'e': 0.4231620823177488}",25,14,-53.86874793714811,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 1}",1
432,False,"{'a': 0.5, 'e': 0.42231660391334386}",25,10,-15.388222495356802,"{0: 12, 1: 2, 2: 0, 3: 1, 4: 0}",1
433,False,"{'a': 0.5, 'e': 0.42147281477591764}",20,0,-54.97023314539238,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
434,False,"{'a': 0.5, 'e': 0.42063071153031245}",30,14,-23.3708268146307,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 1}",1
435,False,"{'a': 0.5, 'e': 0.41979029080811425}",25,12,-21.882462066516887,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
436,False,"{'a': 0.5, 'e': 0.418951549247639}",25,8,-11.15981033405868,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
437,False,"{'a': 0.5, 'e': 0.41811448349391933}",20,14,4.519752130865125,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.5, 'e': 0.41727909019869114}",20,0,8.793689137723371,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
439,False,"{'a': 0.5, 'e': 0.41644536602038007}",20,1,-12.836283192903068,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 0}",1
440,False,"{'a': 0.5, 'e': 0.4156133076240884}",20,0,-14.876388626770042,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
441,False,"{'a': 0.5, 'e': 0.4147829116815814}",20,0,-12.877335976430642,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
442,False,"{'a': 0.5, 'e': 0.4139541748712741}",30,9,-7.859546563220063,"{0: 17, 1: 0, 2: 4, 3: 0, 4: 0}",1
443,False,"{'a': 0.5, 'e': 0.4131270938782182}",25,16,-20.807507686976695,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
444,False,"{'a': 0.5, 'e': 0.41230166539408875}",30,0,27.093558977205298,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
445,False,"{'a': 0.5, 'e': 0.41147788611717057}",30,18,10.647483296841235,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
446,False,"{'a': 0.5, 'e': 0.4106557527523455}",20,5,2.7967425623802384,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
447,False,"{'a': 0.5, 'e': 0.40983526201107895}",25,4,-36.60003737977186,"{0: 16, 1: 0, 2: 4, 3: 1, 4: 0}",1
448,False,"{'a': 0.5, 'e': 0.4090164106114069}",35,16,-46.24240723366904,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 1}",1
449,False,"{'a': 0.5, 'e': 0.4081991952779227}",20,0,-18.746438552450343,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
450,False,"{'a': 0.5, 'e': 0.4073836127417638}",20,13,13.326893422516036,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.5, 'e': 0.4065696597405991}",20,0,-30.466796744125297,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
452,False,"{'a': 0.5, 'e': 0.40575733301861544}",20,9,9.528882925399841,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.5, 'e': 0.4049466293265049}",20,1,-24.389907498218925,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 1}",1
454,False,"{'a': 0.5, 'e': 0.4041375454214515}",20,6,-33.03649734773777,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
455,False,"{'a': 0.5, 'e': 0.40333007806711874}",25,0,-54.16225665065333,"{0: 17, 1: 1, 2: 7, 3: 0, 4: 0}",0
456,False,"{'a': 0.5, 'e': 0.40252422403363597}",20,2,-8.0553270352518,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
457,False,"{'a': 0.5, 'e': 0.401719980097586}",20,0,-6.971965275874462,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
458,False,"{'a': 0.5, 'e': 0.4009173430419921}",25,5,-51.05076931478343,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",1
459,False,"{'a': 0.5, 'e': 0.40011630965630496}",20,9,-21.304129609921997,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
460,False,"{'a': 0.5, 'e': 0.3993168767363899}",25,0,-61.655170985831944,"{0: 19, 1: 1, 2: 3, 3: 1, 4: 1}",0
461,False,"{'a': 0.5, 'e': 0.39851904108451414}",25,0,-30.681885290214364,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
462,False,"{'a': 0.5, 'e': 0.39772279950933415}",20,6,19.591163133079593,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.5, 'e': 0.39692814882588245}",35,0,-22.85438697461987,"{0: 31, 1: 2, 2: 1, 3: 0, 4: 1}",0
464,False,"{'a': 0.5, 'e': 0.39613508585555535}",30,15,3.8291456334161915,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
465,False,"{'a': 0.5, 'e': 0.3953436074260998}",20,6,-53.95934172995924,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
466,False,"{'a': 0.5, 'e': 0.3945537103716011}",20,9,-43.80381191881365,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
467,False,"{'a': 0.5, 'e': 0.39376539153247}",30,7,-21.81530304895541,"{0: 20, 1: 2, 2: 0, 3: 0, 4: 1}",1
468,False,"{'a': 0.5, 'e': 0.39297864775542996}",20,8,-3.679345935480125,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
469,False,"{'a': 0.5, 'e': 0.39219347589350495}",25,11,16.16738642205529,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
470,False,"{'a': 0.5, 'e': 0.3914098728060065}",30,18,19.37753957899256,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.5, 'e': 0.3906278353585211}",20,0,-17.862998164402107,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
472,False,"{'a': 0.5, 'e': 0.38984736042289797}",25,13,-32.240496654903076,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
473,False,"{'a': 0.5, 'e': 0.3890684448772363}",30,12,-43.43258679671655,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
474,False,"{'a': 0.5, 'e': 0.38829108560587294}",30,14,1.134827104878879,"{0: 12, 1: 4, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.5, 'e': 0.3875152794993697}",20,8,22.040945192077785,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.5, 'e': 0.3867410234545012}",20,10,-30.09797031979378,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 0}",1
477,False,"{'a': 0.5, 'e': 0.3859683143742421}",20,0,-52.86701964043144,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
478,False,"{'a': 0.5, 'e': 0.38519714916775516}",30,11,15.634390181612584,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.5, 'e': 0.3844275247503785}",20,9,-1.6159917071673544,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
480,False,"{'a': 0.5, 'e': 0.38365943804361335}",30,0,-114.30535468235992,"{0: 20, 1: 1, 2: 6, 3: 2, 4: 1}",0
481,False,"{'a': 0.5, 'e': 0.38289288597511206}",25,0,-43.78127803508003,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
482,False,"{'a': 0.5, 'e': 0.38212786547866506}",25,9,28.750450658266228,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.5, 'e': 0.38136437349418956}",20,0,-4.794898858401147,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
484,False,"{'a': 0.5, 'e': 0.38060240696771647}",25,2,-30.949975119841355,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 1}",1
485,False,"{'a': 0.5, 'e': 0.3798419628513787}",25,9,-51.23776676147293,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
486,False,"{'a': 0.5, 'e': 0.37908303810339883}",20,6,-19.96128211128319,"{0: 11, 1: 0, 2: 2, 3: 1, 4: 0}",1
487,False,"{'a': 0.5, 'e': 0.3783256296880768}",25,0,-7.631545414198563,"{0: 21, 1: 2, 2: 1, 3: 1, 4: 0}",0
488,False,"{'a': 0.5, 'e': 0.37756973457577797}",20,14,8.075394982591813,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
489,False,"{'a': 0.5, 'e': 0.37681534974292086}",20,0,-45.850703448755056,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
490,False,"{'a': 0.5, 'e': 0.37606247217196515}",20,4,-63.92464415247299,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 1}",1
491,False,"{'a': 0.5, 'e': 0.37531109885139957}",25,8,-2.1030253438591835,"{0: 14, 1: 2, 2: 0, 3: 1, 4: 0}",1
492,False,"{'a': 0.5, 'e': 0.3745612267757298}",25,7,-26.40742313648918,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
493,False,"{'a': 0.5, 'e': 0.3738128529454665}",30,0,12.127929336523614,"{0: 26, 1: 3, 2: 1, 3: 0, 4: 0}",0
494,False,"{'a': 0.5, 'e': 0.3730659743671134}",20,9,20.63738330339085,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.5, 'e': 0.3723205880531552}",20,5,0.33353317848639885,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
496,False,"{'a': 0.5, 'e': 0.3715766910220457}",20,14,8.663478222696705,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.5, 'e': 0.37083428029819565}",20,15,4.543701917599968,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.5, 'e': 0.37009335291196127}",20,12,3.7984620931426716,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
499,False,"{'a': 0.5, 'e': 0.369353905899632}",25,0,35.80536024755301,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
500,False,"{'a': 0.5, 'e': 0.3686159363034188}",25,15,-16.54062588884362,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
501,False,"{'a': 0.5, 'e': 0.36787944117144233}",35,18,13.392574971175975,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.5, 'e': 0.36714441755772104}",20,12,7.8715044211016725,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
503,False,"{'a': 0.5, 'e': 0.3664108625221595}",25,13,-16.973020244933032,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
504,False,"{'a': 0.5, 'e': 0.36567877313053654}",30,3,7.727926103464467,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 0}",1
505,False,"{'a': 0.5, 'e': 0.36494814645449375}",30,4,7.281324054637718,"{0: 23, 1: 0, 2: 3, 3: 0, 4: 0}",1
506,False,"{'a': 0.5, 'e': 0.3642189795715233}",25,5,20.707453683217956,"{0: 18, 1: 2, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.5, 'e': 0.3634912695649568}",30,3,-62.96142348107768,"{0: 21, 1: 2, 2: 2, 3: 1, 4: 1}",1
508,False,"{'a': 0.5, 'e': 0.36276501352395324}",25,0,18.628681578421272,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
509,False,"{'a': 0.5, 'e': 0.36204020854348745}",20,12,-3.494870620177042,"{0: 5, 1: 3, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.5, 'e': 0.36131685172433853}",25,0,-46.08785877216419,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
511,False,"{'a': 0.5, 'e': 0.3605949401730783}",20,10,15.257102341240952,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.5, 'e': 0.35987447100205955}",25,7,-31.650507366155644,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
513,False,"{'a': 0.5, 'e': 0.3591554413294046}",20,1,-55.61416082759343,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 1}",1
514,False,"{'a': 0.5, 'e': 0.3584378482789939}",20,5,-28.348831525067272,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
515,False,"{'a': 0.5, 'e': 0.3577216889804542}",20,4,6.559369360555855,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
516,False,"{'a': 0.5, 'e': 0.3570069605691474}",20,0,1.641022072559448,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
517,False,"{'a': 0.5, 'e': 0.3562936601861588}",25,6,34.91900189172933,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.5, 'e': 0.35558178497828613}",25,8,10.758503830651726,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
519,False,"{'a': 0.5, 'e': 0.3548713320980274}",25,3,-79.89239716910377,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 2}",1
520,False,"{'a': 0.5, 'e': 0.35416229870357024}",20,2,-38.611447888455615,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
521,False,"{'a': 0.5, 'e': 0.35345468195878016}",25,10,13.514776053413216,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
522,False,"{'a': 0.5, 'e': 0.3527484790331891}",30,12,31.136335566086814,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.5, 'e': 0.3520436871019846}",20,12,-27.269884953307653,"{0: 4, 1: 1, 2: 3, 3: 0, 4: 0}",1
524,False,"{'a': 0.5, 'e': 0.3513403033459978}",25,0,-113.34054873516806,"{0: 19, 1: 1, 2: 1, 3: 2, 4: 2}",0
525,False,"{'a': 0.5, 'e': 0.35063832495169295}",30,8,6.670368205169219,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
526,False,"{'a': 0.5, 'e': 0.3499377491111553}",20,6,-39.01917780791993,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
527,False,"{'a': 0.5, 'e': 0.3492385730220808}",20,0,-60.64362156109886,"{0: 14, 1: 3, 2: 2, 3: 0, 4: 1}",0
528,False,"{'a': 0.5, 'e': 0.348540793887764}",20,15,9.916056769326568,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.5, 'e': 0.3478444089170874}",20,12,14.431536329615309,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.5, 'e': 0.3471494153245103}",30,16,25.968239503870038,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.5, 'e': 0.3464558103300574}",20,6,-9.419058485573064,"{0: 11, 1: 1, 2: 2, 3: 0, 4: 0}",1
532,False,"{'a': 0.5, 'e': 0.34576359115930777}",25,17,4.5419473074768035,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
533,False,"{'a': 0.5, 'e': 0.34507275504338375}",20,8,2.071439087197301,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.5, 'e': 0.34438329921894}",25,20,8.514351404572555,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.5, 'e': 0.34369522092815236}",25,3,-67.92066989144297,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 2}",1
536,False,"{'a': 0.5, 'e': 0.34300851741870664}",20,6,25.90620586266416,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.5, 'e': 0.34232318594378797}",20,12,5.01663428785983,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.5, 'e': 0.34163922376206945}",20,13,14.237590584079587,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.5, 'e': 0.34095662813770156}",30,0,-9.547320017620773,"{0: 27, 1: 1, 2: 1, 3: 0, 4: 1}",1
540,False,"{'a': 0.5, 'e': 0.3402753963403008}",25,0,-51.70499364648985,"{0: 19, 1: 1, 2: 3, 3: 2, 4: 0}",0
541,False,"{'a': 0.5, 'e': 0.3395955256449391}",25,14,-15.320239117041758,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
542,False,"{'a': 0.5, 'e': 0.3389170133321328}",20,0,21.284749881510056,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
543,False,"{'a': 0.5, 'e': 0.3382398566878317}",20,12,-2.3303003871519303,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.5, 'e': 0.33756405300340836}",20,7,-15.544624797733817,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
545,False,"{'a': 0.5, 'e': 0.33688959957564707}",20,0,-42.23543603494747,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
546,False,"{'a': 0.5, 'e': 0.3362164937067333}",25,16,1.3222820636999952,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
547,False,"{'a': 0.5, 'e': 0.3355447327042427}",25,3,8.018949085799944,"{0: 20, 1: 0, 2: 2, 3: 0, 4: 0}",1
548,False,"{'a': 0.5, 'e': 0.3348743138811302}",25,0,-8.701007250661569,"{0: 20, 1: 2, 2: 3, 3: 0, 4: 0}",0
549,False,"{'a': 0.5, 'e': 0.33420523455571977}",20,3,-3.3210211330135295,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
550,False,"{'a': 0.5, 'e': 0.3335374920516932}",20,5,-70.5614726352061,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 2}",1
551,False,"{'a': 0.5, 'e': 0.33287108369807955}",20,12,-24.32091614688202,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
552,False,"{'a': 0.5, 'e': 0.33220600682924445}",30,21,-8.068997251275976,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
